tweet_id,favorites,user_followers,user_favourites,date_time
814578408554463233,0,9326886,147183,2016-12-29 21:06:41
814530161257443328,8203,9326886,147183,2016-12-29 17:54:58
814153002265309185,27202,9326886,147183,2016-12-28 16:56:16
813944609378369540,0,9326886,147183,2016-12-28 03:08:11
813910438903693312,8838,9326886,147183,2016-12-28 00:52:25
813812741911748608,34563,9326886,147183,2016-12-27 18:24:12
813800681631023104,7872,9326886,147183,2016-12-27 17:36:16
813217897535406080,17651,9326886,147183,2016-12-26 03:00:30
813202720496779264,8753,9326886,147183,2016-12-26 02:00:11
813187593374461952,18786,9326886,147183,2016-12-26 01:00:05
813172488309972993,8787,9326886,147183,2016-12-26 00:00:03
813157409116065792,7365,9326886,147183,2016-12-25 23:00:08
813142292504645637,8074,9326886,147183,2016-12-25 22:00:04
813130366689148928,4257,9326886,147183,2016-12-25 21:12:41
813127251579564032,11186,9326886,147183,2016-12-25 21:00:18
813112105746448384,9773,9326886,147183,2016-12-25 20:00:07
813096984823349248,10018,9326886,147183,2016-12-25 19:00:02
813081950185472002,9411,9326886,147183,2016-12-25 18:00:17
813066809284972545,7531,9326886,147183,2016-12-25 17:00:08
813051746834595840,19897,9326886,147183,2016-12-25 16:00:16
812781120811126785,7138,9326886,147183,2016-12-24 22:04:54
812709060537683968,6282,9326886,147183,2016-12-24 17:18:34
812503143955202048,5735,9326886,147183,2016-12-24 03:40:19
812466873996607488,7561,9326886,147183,2016-12-24 01:16:12
812372279581671427,12913,9326886,147183,2016-12-23 19:00:19
811985624773361665,6901,9326886,147183,2016-12-22 17:23:53
811744202451197953,7147,9326886,147183,2016-12-22 01:24:33
811647686436880384,5308,9326886,147183,2016-12-21 19:01:02
811627233043480576,12051,9326886,147183,2016-12-21 17:39:46
811386762094317568,19827,9326886,147183,2016-12-21 01:44:13
810984652412424192,5049,9326886,147183,2016-12-19 23:06:23
810896069567610880,8523,9326886,147183,2016-12-19 17:14:23
810657578271330305,10413,9326886,147183,2016-12-19 01:26:42
810284430598270976,33266,9326886,147183,2016-12-18 00:43:57
810254108431155201,13949,9326886,147183,2016-12-17 22:43:27
809920764300447744,14762,9326886,147183,2016-12-17 00:38:52
809808892968534016,0,9326886,147183,2016-12-16 17:14:20
809448704142938112,6595,9326886,147183,2016-12-15 17:23:04
809220051211603969,18841,9326886,147183,2016-12-15 02:14:29
809084759137812480,12541,9326886,147183,2016-12-14 17:16:53
808838249661788160,9631,9326886,147183,2016-12-14 00:57:20
808733504066486276,7483,9326886,147183,2016-12-13 18:01:07
808501579447930884,10743,9326886,147183,2016-12-13 02:39:32
808344865868283904,40117,9326886,147183,2016-12-12 16:16:49
808134635716833280,0,9326886,147183,2016-12-12 02:21:26
808106460588765185,8373,9326886,147183,2016-12-12 00:29:28
808001312164028416,11834,9326886,147183,2016-12-11 17:31:39
807621403335917568,13826,9326886,147183,2016-12-10 16:22:02
807106840509214720,111419,9326886,147183,2016-12-09 06:17:20
807059379405148160,0,9326886,147183,2016-12-09 03:08:45
807010152071229440,12446,9326886,147183,2016-12-08 23:53:08
806629075125202948,70467,9326886,147183,2016-12-07 22:38:52
806620845233815552,0,9326886,147183,2016-12-07 22:06:10
806576416489959424,4654,9326886,147183,2016-12-07 19:09:37
806542213899489280,9717,9326886,147183,2016-12-07 16:53:43
806242860592926720,0,9326886,147183,2016-12-06 21:04:11
806219024703037440,6127,9326886,147183,2016-12-06 19:29:28
805958939288408065,0,9326886,147183,2016-12-06 02:15:59
805932879469572096,7866,9326886,147183,2016-12-06 00:32:26
805826884734976000,6229,9326886,147183,2016-12-05 17:31:15
805823200554876929,0,9326886,147183,2016-12-05 17:16:37
805520635690676224,5475,9326886,147183,2016-12-04 21:14:20
805487436403003392,8339,9326886,147183,2016-12-04 19:02:24
805207613751304193,7466,9327272,147182,2016-12-04 00:30:29
804738756058218496,12958,9326886,147183,2016-12-02 17:27:25
804475857670639616,5830,9326886,147183,2016-12-02 00:02:45
804413760345620481,0,9326886,147183,2016-12-01 19:56:00
804026241225523202,41978,9326886,147183,2016-11-30 18:16:08
803773340896923648,9538,9326886,147183,2016-11-30 01:31:12
803692223237865472,0,9326886,147183,2016-11-29 20:08:52
803638050916102144,10360,9326886,147183,2016-11-29 16:33:36
803380650405482500,7376,9326886,147183,2016-11-28 23:30:47
803321560782307329,0,9326886,147183,2016-11-28 19:35:59
803276597545603072,9527,9326886,147183,2016-11-28 16:37:19
802952499103731712,8562,9326886,147183,2016-11-27 19:09:28
802624713319034886,0,9326886,147183,2016-11-26 21:26:58
802600418706604034,6753,9326886,147183,2016-11-26 19:50:26
802572683846291456,8501,9327272,147182,2016-11-26 18:00:13
802323869084381190,15321,9326886,147183,2016-11-26 01:31:31
802265048156610565,6614,9326886,147183,2016-11-25 21:37:47
802239329049477120,8632,9326886,147183,2016-11-25 19:55:35
802185808107208704,0,9326886,147183,2016-11-25 16:22:55
801958328846974976,7355,9326886,147183,2016-11-25 01:18:59
801854953262350336,1722,9326886,147183,2016-11-24 18:28:13
801538201127157760,7801,9326886,147183,2016-11-23 21:29:33
801285448605831168,5733,9326886,147183,2016-11-23 04:45:12
801167903437357056,23136,9326886,147183,2016-11-22 20:58:07
801127390143516673,0,9326886,147183,2016-11-22 18:17:08
801115127852503040,7666,9326886,147183,2016-11-22 17:28:25
800859414831898624,644,9327272,147182,2016-11-22 00:32:18
800855607700029440,0,9326886,147183,2016-11-22 00:17:10
800751577355128832,10078,9326886,147183,2016-11-21 17:23:47
800513324630806528,12471,9326886,147183,2016-11-21 01:37:04
800459316964663297,9032,9326886,147183,2016-11-20 22:02:27
800443802682937345,0,9326886,147183,2016-11-20 21:00:48
800388270626521089,10590,9326886,147183,2016-11-20 17:20:08
800188575492947969,0,9326886,147183,2016-11-20 04:06:37
800141422401830912,14494,9326886,147183,2016-11-20 00:59:15
800018252395122689,26852,9326886,147183,2016-11-19 16:49:49
799774291445383169,0,9326886,147183,2016-11-19 00:40:24
799757965289017345,7962,9326886,147183,2016-11-18 23:35:32
799422933579902976,7682,9326886,147183,2016-11-18 01:24:14
799308762079035393,0,9326886,147183,2016-11-17 17:50:33
799297110730567681,9374,9326886,147183,2016-11-17 17:04:16
799063482566066176,7688,9326886,147183,2016-11-17 01:35:54
798933969379225600,12404,9326886,147183,2016-11-16 17:01:16
798925684722855936,7153,9326886,147183,2016-11-16 16:28:21
798705661114773508,0,9326886,147183,2016-11-16 01:54:03
798701998996647937,0,9326886,147183,2016-11-16 01:39:30
798697898615730177,0,9326886,147183,2016-11-16 01:23:12
798694562394996736,0,9326886,147183,2016-11-16 01:09:57
798686750113755136,0,9326886,147183,2016-11-16 00:38:54
798682547630837760,0,9326886,147183,2016-11-16 00:22:12
798673117451325440,0,9326886,147183,2016-11-15 23:44:44
798665375516884993,0,9326886,147183,2016-11-15 23:13:58
798644042770751489,0,9326886,147183,2016-11-15 21:49:12
798628517273620480,0,9326886,147183,2016-11-15 20:47:30
798585098161549313,0,9326886,147183,2016-11-15 17:54:59
798576900688019456,0,9326886,147183,2016-11-15 17:22:24
798340744599797760,0,9326886,147183,2016-11-15 01:44:00
798209839306514432,9914,9326886,147183,2016-11-14 17:03:50
797971864723324932,10937,9326886,147183,2016-11-14 01:18:12
797545162159308800,13856,9326886,147183,2016-11-12 21:02:38
797236660651966464,18899,9326886,147183,2016-11-12 00:36:46
797165961484890113,212,9326886,147183,2016-11-11 19:55:50
796904159865868288,0,9326886,147183,2016-11-11 02:35:32
796865951799083009,7295,9326886,147183,2016-11-11 00:03:42
796759840936919040,11196,9326886,147183,2016-11-10 17:02:03
796563435802726400,0,9326886,147183,2016-11-10 04:01:37
796484825502875648,7171,9326886,147183,2016-11-09 22:49:15
796387464403357696,10445,9326886,147183,2016-11-09 16:22:22
796177847564038144,0,9326886,147183,2016-11-09 02:29:25
796149749086875649,30466,9326886,147183,2016-11-09 00:37:46
796125600683540480,4729,9326886,147183,2016-11-08 23:01:49
796116448414461957,8624,9326886,147183,2016-11-08 22:25:27
796080075804475393,8013,9326886,147183,2016-11-08 20:00:55
796031486298386433,10250,9326886,147183,2016-11-08 16:47:50
795464331001561088,46695,9326886,147183,2016-11-07 03:14:10
795400264262053889,9487,9326886,147183,2016-11-06 22:59:35
795076730285391872,15322,9326886,147183,2016-11-06 01:33:58
794983741416415232,0,9326886,147183,2016-11-05 19:24:28
794926597468000259,9664,9326886,147183,2016-11-05 15:37:24
794355576146903043,0,9326886,147183,2016-11-04 01:48:22
794332329137291264,9113,9326886,147183,2016-11-04 00:15:59
794205286408003585,8760,9326886,147183,2016-11-03 15:51:10
793962221541933056,15885,9326886,147183,2016-11-02 23:45:19
793845145112371200,8757,9326886,147183,2016-11-02 16:00:06
793614319594401792,0,9326886,147183,2016-11-02 00:42:53
793601777308463104,7567,9326886,147183,2016-11-01 23:53:02
793500921481273345,10096,9326886,147183,2016-11-01 17:12:16
793286476301799424,23306,9326886,147183,2016-11-01 03:00:09
793271401113350145,8243,9326886,147183,2016-11-01 02:00:14
793256262322548741,18908,9326886,147183,2016-11-01 01:00:05
793241302385262592,9970,9326886,147183,2016-11-01 00:00:38
793226087023144960,9269,9326886,147183,2016-10-31 23:00:11
793210959003287553,8466,9326886,147183,2016-10-31 22:00:04
793195938047070209,14435,9326886,147183,2016-10-31 21:00:23
793180763617361921,6551,9326886,147183,2016-10-31 20:00:05
793165685325201412,8889,9326886,147183,2016-10-31 19:00:10
793150605191548928,5840,9326886,147183,2016-10-31 18:00:14
793135492858580992,6068,9326886,147183,2016-10-31 17:00:11
793120401413079041,12008,9326886,147183,2016-10-31 16:00:13
792913359805018113,13565,9326886,147183,2016-10-31 02:17:31
792883833364439040,10695,9326886,147183,2016-10-31 00:20:11
792773781206999040,6989,9326886,147183,2016-10-30 17:02:53
792394556390137856,12695,9326886,147183,2016-10-29 15:55:58
792050063153438720,6765,9326886,147183,2016-10-28 17:07:05
791821351946420224,0,9326886,147183,2016-10-28 01:58:16
791784077045166082,0,9326886,147183,2016-10-27 23:30:09
791780927877898241,0,9326886,147183,2016-10-27 23:17:38
791774931465953280,42680,9326886,147183,2016-10-27 22:53:48
791672322847637504,11127,9326886,147183,2016-10-27 16:06:04
791406955684368384,12472,9326886,147183,2016-10-26 22:31:36
791312159183634433,8306,9326886,147183,2016-10-26 16:14:55
791026214425268224,0,9326886,147183,2016-10-25 21:18:40
790987426131050500,9291,9326886,147183,2016-10-25 18:44:32
790946055508652032,15840,9326886,147183,2016-10-25 16:00:09
790723298204217344,0,9326886,147183,2016-10-25 01:14:59
790698755171364864,7785,9326886,147183,2016-10-24 23:37:28
790581949425475584,19522,9326886,147183,2016-10-24 15:53:19
790337589677002753,7408,9327296,147186,2016-10-23 23:42:19
790277117346975746,11882,9326886,147183,2016-10-23 19:42:02
790227638568808452,0,9326886,147183,2016-10-23 16:25:25
789986466051088384,8792,9326886,147183,2016-10-23 00:27:05
789960241177853952,0,9326886,147183,2016-10-22 22:42:52
789903600034189313,9769,9326886,147183,2016-10-22 18:57:48
789628658055020548,7073,9327296,147186,2016-10-22 00:45:17
789599242079838210,6371,9326886,147183,2016-10-21 22:48:24
789530877013393408,11068,9326886,147183,2016-10-21 18:16:44
789314372632018944,8184,9326886,147183,2016-10-21 03:56:25
789280767834746880,0,9326886,147183,2016-10-21 01:42:53
789268448748703744,8636,9326886,147183,2016-10-21 00:53:56
789137962068021249,9213,9326886,147183,2016-10-20 16:15:26
788908386943430656,26024,9326886,147183,2016-10-20 01:03:11
788765914992902144,25870,9326886,147183,2016-10-19 15:37:03
788552643979468800,0,9326886,147183,2016-10-19 01:29:35
788412144018661376,14690,9326886,147183,2016-10-18 16:11:17
788178268662984705,6879,9326886,147183,2016-10-18 00:41:57
788150585577050112,5788,9326886,147183,2016-10-17 22:51:57
788070120937619456,0,9326886,147183,2016-10-17 17:32:13
788039637453406209,5783,9326886,147183,2016-10-17 15:31:05
787810552592695296,8136,9326886,147183,2016-10-17 00:20:47
787717603741622272,9699,9326886,147183,2016-10-16 18:11:26
787397959788929025,10314,9326886,147183,2016-10-15 21:01:17
787322443945877504,7378,9326886,147183,2016-10-15 16:01:13
787111942498508800,0,9326886,147183,2016-10-15 02:04:45
786963064373534720,25247,9326886,147183,2016-10-14 16:13:10
786729988674449408,0,9326886,147183,2016-10-14 00:47:00
786709082849828864,17343,9326886,147183,2016-10-13 23:23:56
786664955043049472,10032,9326886,147183,2016-10-13 20:28:35
786595970293370880,8952,9327296,147186,2016-10-13 15:54:28
786363235746385920,10258,9326886,147183,2016-10-13 00:29:39
786286427768250368,7549,9326886,147183,2016-10-12 19:24:27
786233965241827333,14385,9326886,147183,2016-10-12 15:55:59
786051337297522688,1352,9326886,147183,2016-10-12 03:50:17
786036967502913536,0,9326886,147183,2016-10-12 02:53:11
785927819176054784,10793,9326886,147183,2016-10-11 19:39:28
785872687017132033,6329,9326886,147183,2016-10-11 16:00:24
785639753186217984,7442,9326886,147183,2016-10-11 00:34:48
785533386513321988,8566,9326886,147183,2016-10-10 17:32:08
785515384317313025,5776,9326886,147183,2016-10-10 16:20:36
785264754247995392,6896,9326886,147183,2016-10-09 23:44:41
785170936622350336,11344,9326886,147183,2016-10-09 17:31:53
784826020293709826,9565,9326886,147183,2016-10-08 18:41:19
784517518371221505,8481,9326886,147183,2016-10-07 22:15:26
784431430411685888,5436,9327296,147186,2016-10-07 16:33:21
784183165795655680,18928,9326886,147183,2016-10-07 00:06:50
784057939640352768,28055,9326886,147183,2016-10-06 15:49:14
783839966405230592,28339,9326886,147183,2016-10-06 01:23:05
783821107061198850,6969,9326886,147183,2016-10-06 00:08:09
783695101801398276,9850,9326886,147183,2016-10-05 15:47:27
783466772167098368,7955,9326886,147183,2016-10-05 00:40:09
783391753726550016,15966,9326886,147183,2016-10-04 19:42:03
783347506784731136,0,9326886,147183,2016-10-04 16:46:14
783334639985389568,27432,9326886,147183,2016-10-04 15:55:06
783085703974514689,7721,9326886,147183,2016-10-03 23:25:55
782969140009107456,22784,9326886,147183,2016-10-03 15:42:44
782747134529531904,7059,9326886,147183,2016-10-03 01:00:34
782722598790725632,16267,9326886,147183,2016-10-02 23:23:04
782598640137187329,7376,9326886,147183,2016-10-02 15:10:30
782305867769217024,15689,9326886,147183,2016-10-01 19:47:08
782021823840026624,0,9326886,147183,2016-10-01 00:58:26
781955203444699136,10548,9326886,147183,2016-09-30 20:33:43
781661882474196992,9857,9326886,147183,2016-09-30 01:08:10
781655249211752448,3773,9326886,147183,2016-09-30 00:41:48
781524693396357120,19553,9326886,147183,2016-09-29 16:03:01
781308096455073793,6735,9326886,147183,2016-09-29 01:42:20
781251288990355457,7907,9326886,147183,2016-09-28 21:56:36
781163403222056960,9257,9326886,147183,2016-09-28 16:07:23
780931614150983680,20460,9326886,147183,2016-09-28 00:46:20
780858289093574656,6789,9326886,147183,2016-09-27 19:54:58
780800785462489090,5183,9326886,147183,2016-09-27 16:06:28
780601303617732608,11409,9326886,147183,2016-09-27 02:53:48
780543529827336192,5943,9326886,147183,2016-09-26 23:04:13
780496263422808064,0,9326886,147183,2016-09-26 19:56:24
780476555013349377,0,9326886,147183,2016-09-26 18:38:05
780459368902959104,4988,9326886,147183,2016-09-26 17:29:48
780192070812196864,8202,9326886,147183,2016-09-25 23:47:39
780092040432480260,0,9326886,147183,2016-09-25 17:10:10
780074436359819264,11406,9326886,147183,2016-09-25 16:00:13
779834332596887552,17728,9326886,147183,2016-09-25 00:06:08
779377524342161408,8241,9326886,147183,2016-09-23 17:50:56
779124354206535695,0,9326886,147183,2016-09-23 01:04:56
779056095788752897,13855,9326886,147183,2016-09-22 20:33:42
778990705243029504,18715,9326886,147183,2016-09-22 16:13:51
778774459159379968,0,9326886,147183,2016-09-22 01:54:34
778764940568104960,819,9326886,147183,2016-09-22 01:16:45
778748913645780993,6449,9326886,147183,2016-09-22 00:13:04
778650543019483137,5413,9326886,147183,2016-09-21 17:42:10
778624900596654080,4334,9326886,147183,2016-09-21 16:00:17
778408200802557953,12847,9326886,147183,2016-09-21 01:39:11
778396591732486144,0,9326886,147183,2016-09-21 00:53:04
778383385161035776,5497,9326886,147183,2016-09-21 00:00:35
778286810187399168,9725,9326886,147183,2016-09-20 17:36:50
778039087836069888,7973,9326886,147183,2016-09-20 01:12:28
778027034220126208,6186,9326886,147183,2016-09-20 00:24:34
777953400541634568,0,9326886,147183,2016-09-19 19:31:59
777885040357281792,5987,9326886,147183,2016-09-19 15:00:20
777684233540206592,10602,9326886,147183,2016-09-19 01:42:24
777641927919427584,0,9326886,147183,2016-09-18 22:54:18
777621514455814149,8207,9326886,147183,2016-09-18 21:33:11
777189768882946048,13299,9326886,147183,2016-09-17 16:57:35
776819012571455488,0,9327272,147182,2016-09-16 16:24:19
776813020089548800,4600,9326886,147183,2016-09-16 16:00:31
776477788987613185,8234,9326886,147183,2016-09-15 17:48:25
776249906839351296,0,9326886,147183,2016-09-15 02:42:54
776218204058357768,28045,9326886,147183,2016-09-15 00:36:55
776201521193218049,9017,9326886,147183,2016-09-14 23:30:38
776113305656188928,11092,9326886,147183,2016-09-14 17:40:06
776088319444877312,1714,9326886,147183,2016-09-14 16:00:49
775898661951791106,0,9326886,147183,2016-09-14 03:27:11
775842724423557120,11020,9326886,147183,2016-09-13 23:44:54
775733305207554048,13046,9326886,147183,2016-09-13 16:30:07
775729183532220416,12247,9326886,147183,2016-09-13 16:13:44
775364825476165632,6935,9326886,147183,2016-09-12 16:05:54
775350846108426240,9555,9326886,147183,2016-09-12 15:10:21
775085132600442880,14605,9326886,147183,2016-09-11 21:34:30
774757898236878852,8121,9326886,147183,2016-09-10 23:54:11
774639387460112384,6351,9326886,147183,2016-09-10 16:03:16
774314403806253056,20493,9326886,147183,2016-09-09 18:31:54
773985732834758656,10145,9326886,147183,2016-09-08 20:45:53
773922284943896577,6051,9326886,147183,2016-09-08 16:33:46
773704687002451968,6229,9326886,147183,2016-09-08 02:09:06
773670353721753600,5047,9326886,147183,2016-09-07 23:52:41
773547596996571136,20796,9326886,147183,2016-09-07 15:44:53
773336787167145985,0,9326886,147183,2016-09-07 01:47:12
773308824254029826,21950,9326886,147183,2016-09-06 23:56:05
773247561583001600,8868,9326886,147183,2016-09-06 19:52:39
773191612633579521,9366,9326886,147183,2016-09-06 16:10:20
772877495989305348,8036,9326886,147183,2016-09-05 19:22:09
772826264096874500,7560,9326886,147183,2016-09-05 15:58:34
772615324260794368,0,9326886,147183,2016-09-05 02:00:22
772581559778025472,6095,9326886,147183,2016-09-04 23:46:12
772193107915964416,5672,9326886,147183,2016-09-03 22:02:38
772152991789019136,3582,9326886,147183,2016-09-03 19:23:13
772117678702071809,3545,9326886,147183,2016-09-03 17:02:54
772114945936949249,2580,9326886,147183,2016-09-03 16:52:02
772102971039580160,3768,9326886,147183,2016-09-03 16:04:27
771908950375665664,6172,9326886,147183,2016-09-03 03:13:29
771770456517009408,11266,9326886,147183,2016-09-02 18:03:10
771500966810099713,7769,9326886,147183,2016-09-02 00:12:18
771380798096281600,9897,9326886,147183,2016-09-01 16:14:48
771171053431250945,0,9326886,147183,2016-09-01 02:21:21
771136648247640064,8592,9326886,147183,2016-09-01 00:04:38
771102124360998913,5853,9326886,147183,2016-08-31 21:47:27
771014301343748096,6473,9326886,147183,2016-08-31 15:58:28
770787852854652928,4609,9326886,147183,2016-08-31 00:58:39
770772759874076672,4883,9326886,147183,2016-08-30 23:58:40
770655142660169732,6913,9326886,147183,2016-08-30 16:11:18
770414278348247044,5934,9326886,147183,2016-08-30 00:14:12
770293558247038976,5843,9326886,147183,2016-08-29 16:14:30
770093767776997377,0,9326886,147183,2016-08-29 03:00:36
770069151037685760,7127,9326886,147183,2016-08-29 01:22:47
769940425801170949,29250,9326886,147183,2016-08-28 16:51:16
769695466921623552,6035,9326886,147183,2016-08-28 00:37:54
769335591808995329,0,9326886,147183,2016-08-27 00:47:53
769212283578875904,5072,9326886,147183,2016-08-26 16:37:54
768970937022709760,13378,9326886,147183,2016-08-26 00:38:52
768909767477751808,0,9326886,147183,2016-08-25 20:35:48
768855141948723200,3922,9326886,147183,2016-08-25 16:58:45
768609597686943744,3849,9326886,147183,2016-08-25 00:43:02
768596291618299904,4728,9326886,147183,2016-08-24 23:50:10
768554158521745409,0,9326886,147183,2016-08-24 21:02:45
768473857036525572,12759,9326886,147183,2016-08-24 15:43:39
768193404517830656,10171,9326886,147183,2016-08-23 21:09:14
767884188863397888,4462,9326886,147183,2016-08-23 00:40:31
767754930266464257,14956,9326886,147183,2016-08-22 16:06:54
767500508068192258,7036,9326886,147183,2016-08-21 23:15:55
767191397493538821,11513,9326886,147183,2016-08-21 02:47:37
767122157629476866,9534,9326886,147183,2016-08-20 22:12:29
766793450729734144,4736,9326886,147183,2016-08-20 00:26:19
766714921925144576,2458,9326886,147183,2016-08-19 19:14:16
766693177336135680,3787,9326886,147183,2016-08-19 17:47:52
766423258543644672,5625,9326886,147183,2016-08-18 23:55:18
766313316352462849,6330,9326886,147183,2016-08-18 16:38:26
766078092750233600,0,9326886,147183,2016-08-18 01:03:45
766069199026450432,3931,9326886,147183,2016-08-18 00:28:24
766008592277377025,3525,9326886,147183,2016-08-17 20:27:34
765719909049503744,6793,9326886,147183,2016-08-17 01:20:27
765669560888528897,4835,9327296,147186,2016-08-16 22:00:23
765395769549590528,25075,9326886,147183,2016-08-16 03:52:26
765371061932261376,6668,9326886,147183,2016-08-16 02:14:15
765222098633691136,10903,9326886,147183,2016-08-15 16:22:20
764857477905154048,6065,9326886,147183,2016-08-14 16:13:27
764259802650378240,5626,9326886,147183,2016-08-13 00:38:30
763956972077010945,730,9326886,147183,2016-08-12 04:35:10
763837565564780549,11726,9327296,147186,2016-08-11 20:40:41
763183847194451968,5051,9326886,147183,2016-08-10 01:23:03
763167063695355904,0,9326886,147183,2016-08-10 00:16:21
763103485927849985,6914,9326886,147183,2016-08-09 20:03:43
762699858130116608,11348,9326886,147183,2016-08-08 17:19:51
762471784394268675,10497,9326886,147183,2016-08-08 02:13:34
762464539388485633,9629,9326886,147183,2016-08-08 01:44:46
762316489655476224,4496,9326886,147183,2016-08-07 15:56:28
762035686371364864,29762,9326886,147183,2016-08-06 21:20:40
761976711479193600,5034,9326886,147183,2016-08-06 17:26:19
761750502866649088,0,9326886,147183,2016-08-06 02:27:27
761745352076779520,4010,9326886,147183,2016-08-06 02:06:59
761672994376806400,46213,9326886,147183,2016-08-05 21:19:27
761599872357261312,3876,9326886,147183,2016-08-05 16:28:54
761371037149827077,0,9326886,147183,2016-08-05 01:19:35
761334018830917632,4822,9326886,147183,2016-08-04 22:52:29
761292947749015552,4178,9326886,147183,2016-08-04 20:09:17
761227390836215808,4991,9326886,147183,2016-08-04 15:48:47
761004547850530816,10631,9326886,147183,2016-08-04 01:03:17
760893934457552897,3567,9326886,147183,2016-08-03 17:43:45
760656994973933572,6164,9326886,147183,2016-08-03 02:02:14
760641137271070720,4669,9326886,147183,2016-08-03 00:59:13
760539183865880579,7064,9326886,147183,2016-08-02 18:14:06
760521673607086080,3915,9326886,147183,2016-08-02 17:04:31
760290219849637889,25028,9326886,147183,2016-08-02 01:44:48
760252756032651264,3701,9326886,147183,2016-08-01 23:15:56
760190180481531904,5343,9326886,147183,2016-08-01 19:07:17
760153949710192640,0,9326886,147183,2016-08-01 16:43:19
759943073749200896,5525,9326886,147183,2016-08-01 02:45:22
759846353224826880,6282,9326886,147183,2016-07-31 20:21:02
759793422261743616,5572,9326886,147183,2016-07-31 16:50:42
759557299618865152,4392,9326886,147183,2016-07-31 01:12:26
759447681597108224,7930,9326886,147183,2016-07-30 17:56:51
759446261539934208,1561,9326886,147183,2016-07-30 17:51:13
759197388317847553,5689,9326887,147183,2016-07-30 01:22:17
759159934323924993,0,9326887,147183,2016-07-29 22:53:27
759099523532779520,13601,9326887,147183,2016-07-29 18:53:24
759047813560868866,6062,9326887,147183,2016-07-29 15:27:55
758854675097526272,3319,9326887,147183,2016-07-29 02:40:28
758828659922702336,10459,9326887,147183,2016-07-29 00:57:05
758740312047005698,5372,9326889,147183,2016-07-28 19:06:01
758474966123810816,3554,9326889,147183,2016-07-28 01:31:38
758467244762497024,4471,9326889,147183,2016-07-28 01:00:57
758405701903519748,4867,9326889,147183,2016-07-27 20:56:24
758355060040593408,3149,9326889,147183,2016-07-27 17:35:10
758099635764359168,17688,9326889,147183,2016-07-27 00:40:12
758041019896193024,2526,9326889,147183,2016-07-26 20:47:17
757741869644341248,6406,9326889,147183,2016-07-26 00:58:34
757729163776290825,0,9326889,147183,2016-07-26 00:08:05
757725642876129280,4249,9326889,147183,2016-07-25 23:54:05
757611664640446465,4284,9326889,147183,2016-07-25 16:21:11
757597904299253760,0,9326889,147183,2016-07-25 15:26:30
757596066325864448,4064,9326889,147183,2016-07-25 15:19:12
757400162377592832,14125,9326889,147183,2016-07-25 02:20:45
757393109802180609,5437,9326889,147183,2016-07-25 01:52:43
757354760399941633,4202,9326889,147183,2016-07-24 23:20:20
756998049151549440,5865,9326889,147183,2016-07-23 23:42:53
756939218950160384,6201,9326889,147183,2016-07-23 19:49:07
756651752796094464,4696,9326889,147183,2016-07-23 00:46:50
756526248105566208,9697,9326889,147183,2016-07-22 16:28:07
756303284449767430,3687,9326889,147183,2016-07-22 01:42:09
756288534030475264,41153,9326889,147183,2016-07-22 00:43:32
756275833623502848,5968,9326889,147183,2016-07-21 23:53:04
755955933503782912,6817,9326889,147183,2016-07-21 02:41:54
755206590534418437,15280,9326889,147183,2016-07-19 01:04:16
755110668769038337,19709,9326889,147183,2016-07-18 18:43:07
754874841593970688,0,9326889,147183,2016-07-18 03:06:01
754856583969079297,6434,9326889,147183,2016-07-18 01:53:28
754747087846248448,2415,9326889,147183,2016-07-17 18:38:22
754482103782404096,4930,9326889,147183,2016-07-17 01:05:25
754449512966619136,3503,9326889,147183,2016-07-16 22:55:55
754120377874386944,7376,9326889,147183,2016-07-16 01:08:03
753655901052166144,5450,9326889,147183,2016-07-14 18:22:23
753420520834629632,7329,9326889,147183,2016-07-14 02:47:04
753398408988139520,5351,9326889,147183,2016-07-14 01:19:12
753375668877008896,7126,9326889,147183,2016-07-13 23:48:51
753298634498793472,0,9326889,147183,2016-07-13 18:42:44
753294487569522689,3128,9326889,147183,2016-07-13 18:26:16
753039830821511168,34551,9326889,147183,2016-07-13 01:34:21
753026973505581056,3649,9326889,147183,2016-07-13 00:43:15
752932432744185856,11736,9326889,147183,2016-07-12 18:27:35
752917284578922496,6501,9326889,147183,2016-07-12 17:27:23
752701944171524096,0,9326889,147183,2016-07-12 03:11:42
752682090207055872,5593,9326889,147183,2016-07-12 01:52:49
752660715232722944,4071,9326889,147183,2016-07-12 00:27:52
752568224206688256,5108,9326889,147183,2016-07-11 18:20:21
752519690950500352,6844,9326889,147183,2016-07-11 15:07:30
752334515931054080,3591,9326889,147183,2016-07-11 02:51:40
752309394570878976,0,9326889,147183,2016-07-11 01:11:51
752173152931807232,5541,9326889,147183,2016-07-10 16:10:29
751950017322246144,2847,9326889,147183,2016-07-10 01:23:49
751937170840121344,4827,9326889,147183,2016-07-10 00:32:46
751830394383790080,5433,9326889,147183,2016-07-09 17:28:29
751793661361422336,5390,9326889,147183,2016-07-09 15:02:31
751598357617971201,7399,9326889,147183,2016-07-09 02:06:27
751583847268179968,4101,9326889,147183,2016-07-09 01:08:47
751538714308972544,4711,9326889,147183,2016-07-08 22:09:27
751456908746354688,3002,9326889,147183,2016-07-08 16:44:23
751251247299190784,11724,9326889,147183,2016-07-08 03:07:09
751205363882532864,5897,9326889,147183,2016-07-08 00:04:50
751132876104687617,4722,9326889,147183,2016-07-07 19:16:47
750868782890057730,4455,9326889,147183,2016-07-07 01:47:22
