,tweet_id,source,text,expanded_urls,name,jpg_url,img_num,favorites,user_followers,user_favourites,date_time,day,month,year,rating,stage,breed,confidence
60,735256018284875776,http://twitter.com/download/iphone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,Kellogg,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,3060,9326889,147183,2016-05-24 23:47:49,24,05,2016,8.0,doggo,Staffordshire_bullterrier,0.523191
61,733109485275860992,http://twitter.com/download/iphone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,None,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,49320,9326889,147183,2016-05-19 01:38:16,19,05,2016,12.0,doggo,golden_retriever,0.945523
62,732375214819057664,http://twitter.com/download/iphone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,Kyle,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1,7420,9326889,147183,2016-05-17 01:00:32,17,05,2016,11.0,doggo,basset,0.000547053
63,727644517743104000,http://twitter.com/download/iphone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",None,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,5383,9326889,147183,2016-05-03 23:42:26,03,05,2016,13.0,doggo,Great_Pyrenees,0.457164
64,724771698126512129,http://twitter.com/download/iphone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",None,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,2,2152,9326889,147183,2016-04-26 01:26:53,26,04,2016,11.0,doggo,German_short-haired_pointer,0.835491
65,719991154352222208,http://twitter.com/download/iphone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",None,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,4480,9326889,147183,2016-04-12 20:50:42,12,04,2016,10.0,doggo,golden_retriever,0.605304
66,716080869887381504,http://twitter.com/download/iphone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,"https://twitter.com/dog_rates/status/716080869887381504/photo/1,https://twitter.com/dog_rates/status/716080869887381504/photo/1",None,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,6250,9326889,147183,2016-04-02 01:52:38,02,04,2016,11.0,doggo,golden_retriever,0.638625
67,883360690899218434,http://twitter.com/download/iphone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,Grizzwald,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,19912,9326887,147183,2017-07-07 16:22:55,07,07,2017,13.0,floofer,chow,0.987997
68,854010172552949760,http://twitter.com/download/iphone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",None,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,14820,9326887,147183,2017-04-17 16:34:26,17,04,2017,11.0,floofer,English_springer,0.354733
69,800388270626521089,http://twitter.com/download/iphone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",Doc,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,10590,9326886,147183,2016-11-20 17:20:08,20,11,2016,12.0,floofer,golden_retriever,0.35986
70,776218204058357768,http://twitter.com/download/iphone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",None,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,28045,9326886,147183,2016-09-15 00:36:55,15,09,2016,13.0,floofer,Samoyed,0.940326
71,749317047558017024,http://twitter.com/download/iphone,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,https://twitter.com/dog_rates/status/749317047558017024/video/1,Blu,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,5091,9326889,147183,2016-07-02 19:01:20,02,07,2016,12.0,floofer,wire-haired_fox_terrier,0.155144
72,737445876994609152,http://twitter.com/download/iphone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,None,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,9429,9326889,147183,2016-05-31 00:49:32,31,05,2016,13.0,floofer,Samoyed,0.400568
73,733822306246479872,http://twitter.com/download/iphone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,Moose,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,3385,9326889,147183,2016-05-21 00:50:46,21,05,2016,10.0,floofer,Lhasa,0.457356
74,685307451701334016,http://twitter.com/download/iphone,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://twitter.com/dog_rates/status/685307451701334016/photo/1,Petrick,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,1922,9326890,147183,2016-01-08 03:50:03,08,01,2016,11.0,floofer,Pomeranian,0.963176
75,886366144734445568,http://twitter.com/download/iphone,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",Roscoe,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,18515,9326887,147183,2017-07-15 23:25:31,15,07,2017,12.0,pupper,French_bulldog,0.999201
76,882762694511734784,http://twitter.com/download/iphone,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,Gus,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,24743,9326887,147183,2017-07-06 00:46:41,06,07,2017,12.0,pupper,Labrador_retriever,0.85005
77,881536004380872706,http://twitter.com/download/iphone,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,43347,9326887,147183,2017-07-02 15:32:16,02,07,2017,14.0,pupper,Samoyed,0.281463
78,877611172832227328,http://twitter.com/download/iphone,RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,"https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1",None,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,0,9326887,147183,2017-06-21 19:36:23,21,06,2017,14.0,pupper,Irish_setter,0.364729
79,876838120628539392,http://twitter.com/download/iphone,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",Ginger,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,18190,9326887,147183,2017-06-19 16:24:33,19,06,2017,12.0,pupper,bloodhound,0.575751
80,874296783580663808,http://twitter.com/download/iphone,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,https://twitter.com/dog_rates/status/874296783580663808/photo/1,Jed,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,22923,9326887,147183,2017-06-12 16:06:11,12,06,2017,13.0,pupper,cocker_spaniel,0.437216
81,873213775632977920,http://twitter.com/download/iphone,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ","https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",Sierra,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,6313,9326887,147183,2017-06-09 16:22:42,09,06,2017,12.0,pupper,vizsla,0.6197819999999999
82,871762521631449091,http://twitter.com/download/iphone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",Rover,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,17857,9326887,147183,2017-06-05 16:15:56,05,06,2017,12.0,pupper,Labrador_retriever,0.921393
83,866450705531457537,http://twitter.com/download/iphone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr","https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,108672,9326887,147183,2017-05-22 00:28:40,22,05,2017,13.0,pupper,French_bulldog,0.905334
84,854120357044912130,http://twitter.com/download/iphone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",None,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,29190,9326887,147183,2017-04-17 23:52:16,17,04,2017,14.0,pupper,black-and-tan_coonhound,0.8548610000000001
85,850019790995546112,http://twitter.com/download/iphone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",Boomer,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,18766,9326887,147183,2017-04-06 16:18:05,06,04,2017,12.0,pupper,Shetland_sheepdog,0.759907
86,845306882940190720,http://twitter.com/download/iphone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,Pickles,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,21602,9326887,147183,2017-03-24 16:10:40,24,03,2017,12.0,pupper,Irish_water_spaniel,0.567475
87,837820167694528512,http://twitter.com/download/iphone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",None,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,31821,9326887,147183,2017-03-04 00:21:08,04,03,2017,12.0,pupper,golden_retriever,0.887625
88,837110210464448512,http://twitter.com/download/iphone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,Clark,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,15061,9326887,147183,2017-03-02 01:20:01,02,03,2017,13.0,pupper,Siberian_husky,0.767696
89,833124694597443584,http://twitter.com/download/iphone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,18977,9326887,147183,2017-02-19 01:23:00,19,02,2017,12.0,pupper,Cardigan,0.7105229999999999
90,831315979191906304,http://twitter.com,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",None,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,6169,9326887,147183,2017-02-14 01:35:49,14,02,2017,13.0,pupper,briard,0.982755
91,827933404142436356,http://twitter.com/download/iphone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,18820,9326886,147183,2017-02-04 17:34:40,04,02,2017,12.0,pupper,German_shepherd,0.8061149999999999
92,824325613288833024,http://twitter.com/download/iphone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024/photo/1,None,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,11154,9326886,147183,2017-01-25 18:38:36,25,01,2017,13.0,pupper,Pembroke,0.990793
93,822462944365645825,http://twitter.com/download/iphone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,26253,9326886,147183,2017-01-20 15:17:01,20,01,2017,14.0,pupper,Pomeranian,0.960199
94,818588835076603904,http://twitter.com/download/iphone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,0,9326886,147183,2017-01-09 22:42:41,09,01,2017,11.0,pupper,Norwegian_elkhound,0.372202
95,817777686764523521,http://twitter.com/download/iphone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,Dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,10205,9326886,147183,2017-01-07 16:59:28,07,01,2017,13.0,pupper,curly-coated_retriever,0.733256
96,817181837579653120,http://twitter.com/download/iphone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",None,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,0,9326886,147183,2017-01-06 01:31:47,06,01,2017,13.0,pupper,Tibetan_mastiff,0.506312
97,815966073409433600,http://twitter.com/download/iphone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,21091,9326886,147183,2017-01-02 17:00:46,02,01,2017,13.0,pupper,Tibetan_mastiff,0.506312
98,814986499976527872,http://twitter.com/download/iphone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,Cooper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,7249,9326886,147183,2016-12-31 00:08:17,31,12,2016,11.0,pupper,dalmatian,0.999828
99,811386762094317568,http://twitter.com/download/iphone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,Craig,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,19827,9326886,147183,2016-12-21 01:44:13,21,12,2016,11.0,pupper,Pembroke,0.804177
100,808733504066486276,http://twitter.com/download/iphone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276/photo/1,None,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,7483,9326886,147183,2016-12-13 18:01:07,13,12,2016,12.0,pupper,toy_poodle,0.0369271
101,808106460588765185,http://twitter.com/download/iphone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,None,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,8373,9326886,147183,2016-12-12 00:29:28,12,12,2016,12.0,pupper,golden_retriever,0.426183
102,807621403335917568,http://twitter.com/download/iphone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",Ollie,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,13826,9326886,147183,2016-12-10 16:22:02,10,12,2016,14.0,pupper,golden_retriever,0.873233
103,803638050916102144,http://twitter.com/download/iphone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,10360,9326886,147183,2016-11-29 16:33:36,29,11,2016,13.0,pupper,Labrador_retriever,0.372776
104,802265048156610565,http://twitter.com/download/iphone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://twitter.com/dog_rates/status/802265048156610565/photo/1,None,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,6614,9326886,147183,2016-11-25 21:37:47,25,11,2016,11.0,pupper,Labrador_retriever,0.8971620000000001
105,801115127852503040,http://twitter.com/download/iphone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",Bones,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,7666,9326886,147183,2016-11-22 17:28:25,22,11,2016,12.0,pupper,dalmatian,0.823356
106,797971864723324932,http://twitter.com/download/iphone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",None,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,10937,9326886,147183,2016-11-14 01:18:12,14,11,2016,12.0,pupper,American_Staffordshire_terrier,0.489845
107,778039087836069888,http://twitter.com/download/iphone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",None,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,7973,9326886,147183,2016-09-20 01:12:28,20,09,2016,12.0,pupper,German_shepherd,0.717776
108,778027034220126208,http://twitter.com/download/iphone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,Sophie,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,6186,9326886,147183,2016-09-20 00:24:34,20,09,2016,27.0,pupper,clumber,0.946718
109,776819012571455488,http://twitter.com/download/iphone,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",None,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,0,9327272,147182,2016-09-16 16:24:19,16,09,2016,13.0,pupper,Chihuahua,0.346545
110,776477788987613185,http://twitter.com/download/iphone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",Huck,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,8234,9326886,147183,2016-09-15 17:48:25,15,09,2016,11.0,pupper,Labrador_retriever,0.8848389999999999
111,775898661951791106,http://twitter.com/download/iphone,"RT @dog_rates: Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda","https://twitter.com/dog_rates/status/733109485275860992/photo/1,https://twitter.com/dog_rates/status/733109485275860992/photo/1",None,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,0,9326886,147183,2016-09-14 03:27:11,14,09,2016,12.0,pupper,golden_retriever,0.945523
112,773985732834758656,http://twitter.com/download/iphone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",Winnie,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,10145,9326886,147183,2016-09-08 20:45:53,08,09,2016,11.0,pupper,pug,0.10957
113,773547596996571136,http://twitter.com/download/iphone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,20796,9326886,147183,2016-09-07 15:44:53,07,09,2016,11.0,pupper,Norwegian_elkhound,0.372202
114,772193107915964416,http://twitter.com/download/iphone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,Willem,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,5672,9326886,147183,2016-09-03 22:02:38,03,09,2016,12.0,pupper,Pembroke,0.367945
115,770093767776997377,http://twitter.com/download/iphone,RT @dog_rates: This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,"https://twitter.com/dog_rates/status/741067306818797568/photo/1,https://twitter.com/dog_rates/status/741067306818797568/photo/1",just,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,0,9326886,147183,2016-08-29 03:00:36,29,08,2016,12.0,pupper,golden_retriever,0.843799
116,765371061932261376,http://twitter.com/download/iphone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,"https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1",Louie,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,6668,9326886,147183,2016-08-16 02:14:15,16,08,2016,11.0,pupper,golden_retriever,0.829456
117,759793422261743616,http://twitter.com/download/iphone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll","https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",Maggie,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,5572,9326886,147183,2016-07-31 16:50:42,31,07,2016,12.0,pupper,golden_retriever,0.985876
118,756939218950160384,http://twitter.com/download/iphone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,https://twitter.com/dog_rates/status/756939218950160384/photo/1,Jax,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,6201,9326889,147183,2016-07-23 19:49:07,23,07,2016,12.0,pupper,golden_retriever,0.790371
119,755955933503782912,http://twitter.com/download/iphone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,https://twitter.com/dog_rates/status/755955933503782912/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,6817,9326889,147183,2016-07-21 02:41:54,21,07,2016,12.0,pupper,Pekinese,0.596882
